gene_id	rna_Ctrl_t0_r1	rna_Ctrl_t0_r2	rna_Ctrl_t0_r3	rna_Ctrl_t6_r1	rna_Ctrl_t6_r2	rna_Ctrl_t6_r3	rna_Ctrl_t24_r1	rna_Ctrl_t24_r2	rna_Ctrl_t24_r3	rna_Ctrl_t48_r1	rna_Ctrl_t48_r2	rna_Ctrl_t48_r3	rna_Trt_t0_r1	rna_Trt_t0_r2	rna_Trt_t0_r3	rna_Trt_t6_r1	rna_Trt_t6_r2	rna_Trt_t6_r3	rna_Trt_t24_r1	rna_Trt_t24_r2	rna_Trt_t24_r3	rna_Trt_t48_r1	rna_Trt_t48_r2	rna_Trt_t48_r3
ENSG00003225	4177	7867	7313	9329	7133	10216	9171	4486	4613	7056	9825	8380	7112	4293	6945	6645	6779	11739	5583	4799	6344	9482	5738	5341
ENSG00003226	791	1553	994	1408	1601	1745	1392	899	995	1715	1780	1743	1403	1140	1320	1391	1257	2673	1175	1313	1539	1425	1100	1250
ENSG00003227	92	216	159	241	254	258	292	171	145	386	313	330	255	146	326	44	55	55	59	34	33	73	53	48
ENSG00003228	1034	1416	1347	2353	1838	2269	1756	921	931	1779	1729	2104	1759	1020	1873	1720	1758	1883	1279	1285	1491	1053	1476	1295
ENSG00003229	590	730	598	1048	831	829	847	521	532	548	1051	891	929	441	812	1255	1136	1923	1408	1128	1128	1317	1586	1188
ENSG00003230	788	1272	1036	1034	721	741	799	457	568	657	1135	875	1489	834	1047	873	779	1255	880	539	532	682	732	696
ENSG00003231	137	222	211	234	199	270	220	154	135	175	245	240	345	143	293	343	234	346	226	171	227	185	204	136
ENSG00003232	302	561	443	664	633	701	740	487	418	689	662	579	705	313	373	603	514	915	743	418	852	432	560	525
ENSG00003233	335	419	644	720	559	355	672	556	490	762	907	851	866	389	793	788	564	1084	853	446	877	581	676	528
ENSG00003234	2486	3047	3591	5095	5096	4822	2711	2452	2551	3630	5293	4243	5650	2278	3620	3524	4022	4607	3951	2984	3984	3461	3138	2402
ENSG00003235	3090	2927	3537	5836	4971	4025	4174	2209	3145	4467	5942	4911	4330	2414	3869	4861	4217	4648	4357	2885	5607	3742	4053	2833
ENSG00003236	12299	14955	17424	22182	17423	18722	16257	10330	11747	15591	19228	21889	19347	11129	18712	23438	14319	24803	17823	12025	19533	14884	16895	13561
ENSG00003237	3828	4001	3506	9072	6733	6158	7212	5731	4524	5705	7983	6624	6094	3013	3777	17812	26672	25420	14553	12028	19419	8842	9348	7291
ENSG00003238	64	164	133	139	153	133	161	139	67	129	135	191	173	95	144	74	49	44	55	31	42	64	83	76
ENSG00003239	172	302	235	358	380	320	426	210	263	303	373	447	299	176	269	329	264	417	301	194	288	352	237	253
ENSG00003240	138	307	270	466	247	313	303	184	234	258	229	313	319	75	340	298	236	364	314	229	199	202	251	113
ENSG00003241	65	43	53	97	129	76	66	49	69	86	90	122	96	52	76	74	122	126	57	85	84	66	48	85
ENSG00003242	2838	4254	4187	4835	4752	4147	4897	2494	2935	4556	4497	5580	4018	2801	4219	4944	2996	5524	3707	3414	3984	3585	4286	2870
ENSG00003243	1917	2386	2650	2005	1714	1314	1844	1522	837	2797	2748	2935	4259	1899	2739	1611	1385	1573	1397	1399	1437	2323	1593	2440
ENSG00003244	1845	2480	2591	3004	3281	3505	3302	2229	1886	3221	3299	2773	3519	1832	3673	632	588	845	868	636	1048	1247	1247	1493
ENSG00003245	592	926	607	1142	983	899	868	680	708	735	1330	1091	876	562	683	1055	829	1480	906	535	853	838	714	758
ENSG00003246	112	255	306	399	297	264	319	209	243	296	297	397	284	175	297	1026	834	1638	899	740	1471	520	688	464
ENSG00003247	289	432	459	692	420	405	453	331	359	373	591	716	666	377	442	507	526	927	379	416	584	365	418	252
ENSG00003248	1965	3766	3363	3827	3675	3257	4240	2801	2570	4318	3732	5091	4970	2449	2908	32225	25131	33797	30836	28515	27555	28309	33719	26446
ENSG00003249	5823	4801	4249	9419	6569	7971	9209	4381	5028	7549	9855	7293	8452	3461	6276	8002	6169	11471	5352	5603	8450	7004	5937	5484
ENSG00003250	1456	3324	2218	2567	1619	1673	1693	1084	1115	1522	2262	1851	2851	1514	2088	4900	4934	6708	6264	4705	6596	4844	5344	3828
ENSG00003251	596	884	530	1311	1178	839	977	526	806	1165	1435	1236	1481	601	999	944	1061	1410	992	760	764	843	516	470
ENSG00003252	2462	3222	4103	6708	4215	3962	4130	3274	2661	4011	4459	4197	5205	2421	3810	4916	4637	6187	4282	2616	4419	3477	4119	3500
ENSG00003253	412	696	525	975	472	718	803	396	516	617	1044	808	736	370	409	619	703	1147	498	475	712	516	588	466
ENSG00003254	1176	2213	1148	2359	2358	2382	3503	1710	1595	2015	2089	2379	2305	1030	1781	1918	2286	1878	1568	1522	1736	1907	1605	1937
ENSG00003255	4784	6706	6821	9214	8911	5473	6802	5142	5111	7432	10841	9678	6185	3172	6654	6068	6410	11762	8653	5334	8039	6370	6771	5018
ENSG00003256	116	177	187	261	141	128	157	130	85	163	299	218	211	142	224	185	201	186	191	134	183	143	123	110
ENSG00003257	258	344	300	430	481	507	487	308	359	473	599	597	661	314	462	2313	2290	2792	1799	1446	2052	920	959	686
ENSG00003258	37	99	83	141	66	91	129	80	63	130	96	114	67	75	105	145	82	107	109	88	108	57	84	82
ENSG00003259	203	232	357	473	404	262	384	216	277	403	419	385	396	158	381	396	433	504	363	305	512	285	328	344
ENSG00003260	2831	4128	3937	5025	4420	3349	4441	3651	2837	4999	5910	3377	4666	2282	4246	5342	4157	6641	3446	3013	3778	3549	3600	2305
ENSG00003261	2263	2832	2213	4794	3002	3200	3253	2265	2640	2917	3259	2761	2529	1947	3537	10307	9004	15572	11341	10564	11133	12097	13507	10175
ENSG00003262	179	155	259	326	252	318	279	152	156	199	244	371	307	170	230	175	183	430	230	109	253	192	227	129
ENSG00003263	5936	10519	9710	9938	12314	8947	9576	7903	6661	9213	12668	11810	12321	5594	10240	31570	26556	52265	37533	31285	51039	31099	34706	21632
ENSG00003264	6052	9023	7770	12129	10264	9596	10735	7501	8700	11009	9747	13469	11956	4824	9472	27105	21568	37383	30973	16423	29464	15557	13514	9715
ENSG00003265	424	632	599	865	671	656	647	444	652	966	678	599	913	342	576	877	594	817	785	609	898	826	644	487
ENSG00003266	164	282	237	443	458	317	514	236	221	394	496	417	346	268	370	1172	805	1143	647	654	879	436	523	431
ENSG00003267	477	1042	636	1214	1035	825	786	541	530	783	1269	930	1108	369	957	1900	1461	2199	2722	2233	3297	2677	3172	2640
ENSG00003268	265	321	311	562	525	438	446	278	391	531	482	518	523	303	397	1891	1457	2387	2328	1722	2172	1838	2442	1563
ENSG00003269	136	136	231	254	259	159	209	188	144	197	234	302	249	78	199	229	162	436	109	143	227	244	161	119
ENSG00003270	82	68	80	151	92	39	116	62	42	122	94	98	135	56	89	140	84	136	69	74	87	76	81	54
ENSG00003271	282	394	375	462	418	379	443	266	350	356	546	448	439	207	292	1179	1425	1720	1777	1386	2069	1640	1408	1750
ENSG00003272	415	520	527	729	721	677	904	342	474	816	673	725	884	346	634	834	678	836	678	414	808	524	585	454
ENSG00003273	15	30	14	35	12	22	16	13	17	13	21	46	10	7	5	2	8	7	2	6	2	5	1	12
ENSG00003274	145	117	135	260	162	222	303	182	157	260	185	190	235	67	359	66	79	156	59	97	82	171	143	67
ENSG00003275	440	920	701	459	504	497	556	453	309	751	1046	876	1056	566	1150	2641	2476	4203	2100	1610	2031	1091	1064	964
ENSG00003276	37	64	62	64	108	107	91	66	38	119	90	51	62	54	91	93	94	114	62	60	49	75	91	55
ENSG00003277	3737	7771	5993	26189	15752	20100	24322	20907	15664	25071	24273	23968	9087	2954	5620	28505	21489	25665	17335	16349	26975	18203	22160	13495
ENSG00003278	19	40	27	48	50	31	74	29	25	32	54	55	99	29	56	31	60	41	32	22	27	41	22	21
ENSG00003279	2864	5391	5204	6512	7245	5745	4665	4398	3829	7047	5688	5359	7459	4163	6025	5507	6093	7178	6728	3783	5062	4888	5837	4981
ENSG00003280	2177	3948	3014	4641	4188	4856	3583	2760	3650	3535	3738	5623	3891	1782	3444	4467	4185	4619	4704	3393	5100	2681	3836	2255
ENSG00003281	465	634	696	847	859	566	820	550	636	621	1060	970	897	506	916	404	216	527	150	104	163	157	227	161
ENSG00003282	501	747	808	1273	988	1007	780	950	840	766	1076	1014	1120	506	877	929	1173	1214	844	826	943	773	848	666
ENSG00003283	723	975	967	1264	972	1212	832	667	666	864	1334	979	1367	555	1198	393	433	726	457	270	426	519	423	451
ENSG00003284	242	452	418	587	581	472	286	343	338	412	521	332	397	196	305	535	408	712	410	336	386	296	281	239
ENSG00003285	569	916	675	999	964	891	803	545	472	907	976	772	822	616	955	253	236	244	148	177	269	311	276	412
ENSG00003286	55	71	58	123	104	152	126	53	118	112	146	138	126	62	107	96	71	132	103	58	126	111	81	89
ENSG00003287	237	328	355	387	468	302	373	204	269	332	404	330	440	200	306	353	309	524	407	303	255	267	334	333
ENSG00003288	204	456	347	689	455	456	635	309	269	597	551	581	492	217	428	497	402	652	423	306	571	374	348	365
ENSG00003289	7694	14012	12620	15825	17703	14751	16663	10474	9058	18866	17965	15566	18206	7285	18391	21320	14283	24467	12372	10876	16043	15532	14962	8831
ENSG00003290	22553	39615	32327	57429	38970	38664	45013	24808	34032	49406	51262	50077	52217	22057	42509	45886	38513	60825	34968	24901	35564	41879	33102	22044
ENSG00003291	1879	2639	2338	2986	3947	3919	3925	2787	1922	3122	4017	3986	3766	1955	2659	1351	1183	2003	1420	1095	1820	1799	2287	1494
ENSG00003292	650	1350	941	1577	886	823	1331	552	697	1074	1115	1187	1143	604	1148	1254	1134	1309	1225	804	1343	1097	1150	783
ENSG00003293	272	254	316	708	466	333	505	364	340	414	525	403	583	304	255	506	425	681	333	320	338	388	334	394
ENSG00003294	1064	1546	1506	1895	1755	1557	1472	1126	1025	1446	1882	1622	1688	533	1674	4216	4864	5582	7725	5178	6512	3538	3705	2732
ENSG00003295	201	260	294	442	399	270	319	174	203	359	296	329	276	172	340	393	287	395	236	170	363	249	181	170
ENSG00003296	10799	10310	12361	16881	15517	19141	11488	8674	10244	18267	22766	15319	17401	7805	16997	81699	45329	64702	33573	24656	29802	25942	14798	15418
ENSG00003297	89	109	140	189	84	187	195	118	125	101	187	163	157	73	119	144	222	215	134	101	115	133	118	116
ENSG00003298	1267	1638	2124	2639	1787	2068	2323	1249	1669	2176	3211	2312	2556	1282	2745	2636	1817	2535	2273	1655	2307	1599	2231	1433
ENSG00003299	513	848	612	1000	845	829	660	514	582	686	782	805	688	398	706	738	704	1111	778	594	886	771	752	622
ENSG00003300	781	1200	1815	1417	1392	1271	1351	821	893	1265	1415	1485	1844	786	1117	332	352	421	213	143	174	207	191	193
ENSG00003301	170	296	228	404	272	221	342	216	249	320	427	412	349	145	297	284	257	525	305	258	279	160	349	207
ENSG00003302	382	358	492	548	510	555	561	401	347	631	629	688	656	394	578	1223	1165	2537	3633	2158	4027	2879	2276	2026
ENSG00003303	353	510	395	795	555	525	472	490	338	557	624	553	498	228	568	491	416	693	453	299	452	318	438	442
ENSG00003304	473	1077	721	2019	1242	1118	1375	702	896	1099	1454	1298	1070	813	1077	1284	1058	1521	1061	978	1001	1335	809	629
ENSG00003305	3611	3792	5706	7000	4854	6095	6211	2913	3800	5025	6282	5375	5424	3917	6140	5761	6416	6681	4929	2584	3719	3769	3670	3170
ENSG00003306	508	697	837	855	1028	1175	1152	587	685	875	807	1041	1105	519	978	913	1123	1187	937	656	1076	694	931	940
ENSG00003307	7854	15625	11944	14769	13175	10904	11131	7016	9595	11920	15798	14602	11305	7399	13247	13384	11004	13537	12470	10974	16232	10641	8860	9886
ENSG00003308	702	1256	1013	1884	1120	1324	976	1182	760	1599	1696	1413	1518	800	1238	1444	969	1619	1227	796	1546	1181	1050	1039
ENSG00003309	22	46	31	54	26	25	44	34	21	28	33	23	60	6	46	38	15	23	57	14	45	15	23	23
ENSG00003310	365	469	499	632	457	600	652	400	353	725	841	636	615	265	573	553	440	792	512	296	481	434	373	346
ENSG00003311	1747	2043	2675	3592	3196	3246	3533	1807	1973	3224	3549	2893	3665	1415	2110	2769	3253	3917	3373	2157	2789	2108	2210	2339
ENSG00003312	432	874	708	989	811	687	738	483	641	923	1180	996	787	424	1023	811	679	1061	762	395	781	719	678	613
ENSG00003313	3318	4936	3643	5495	4655	4314	5235	3670	2670	3389	5279	5948	5888	2531	3088	5525	5008	6336	4666	3817	3578	2932	4280	3884
ENSG00003314	658	1317	999	1925	1388	1409	1339	909	808	1455	1510	1167	1317	680	1373	573	571	854	476	259	428	640	806	414
ENSG00003315	270	385	297	539	374	396	487	318	257	347	488	372	494	142	385	1596	1717	2265	2254	1421	2388	2430	2266	1871
ENSG00003316	101	110	160	134	150	151	159	144	90	149	203	148	174	97	169	144	99	179	133	106	129	133	142	110
ENSG00003317	2884	3971	3679	6499	4367	4477	5439	3631	3625	5077	4578	5248	5474	2560	4215	6102	5021	6503	4958	3330	5929	3952	4488	4595
ENSG00003318	389	568	432	848	590	477	477	418	544	694	573	565	441	319	683	559	508	747	561	465	521	587	472	385
ENSG00003319	601	1019	792	1258	1104	1272	1096	625	860	978	1215	1032	1325	390	743	1116	1092	1297	1107	933	1007	716	794	696
ENSG00003320	2440	3659	3258	8099	5102	3333	4872	3099	2802	3884	5996	5310	3864	3130	3242	4749	3170	5805	3366	3780	3985	3912	3447	3411
ENSG00003321	5576	5603	6373	11967	8801	10150	7126	8469	6536	7910	10418	7601	9930	5652	8411	9719	7022	15251	6810	6438	7152	7394	6163	6668
ENSG00003322	1190	1808	1586	2326	2387	1375	2244	1252	1514	2244	2235	2533	1936	1229	1558	1968	1771	2785	1526	1559	2110	1800	1329	1156
ENSG00003323	2434	2722	3205	1871	1469	1634	1543	966	1113	2476	3126	2503	3341	1597	3859	1444	1212	1929	1599	980	1813	1763	2096	1236
ENSG00003324	300	528	519	833	524	424	607	469	396	701	640	521	586	244	695	525	616	835	508	351	626	581	428	497
ENSG00003325	347	585	425	677	612	535	700	327	436	526	898	1009	760	407	628	468	523	663	469	413	440	425	450	348
ENSG00003326	1758	2473	1966	3698	3185	2825	2748	2199	1610	2913	3282	3017	3187	1633	2704	3020	2565	4208	2218	2438	2837	2977	2075	1582
ENSG00003327	3362	5906	4621	8955	5252	4031	7437	3805	4423	6858	5833	7005	6493	3013	6194	6783	5276	8936	5787	3380	6990	4971	5774	4582
ENSG00003328	1286	1600	1573	1810	2096	1584	2157	1244	1101	2222	1768	2531	1736	1147	1671	8230	7315	13750	4147	3518	4444	2322	2132	1739
ENSG00003329	3017	6637	6289	9077	7035	5721	6227	4046	3952	6817	7150	7227	8834	4800	7560	15133	10258	14464	20747	15669	20376	15752	22423	25536
ENSG00003330	2608	3315	2396	3705	3541	2866	4192	2820	2258	3156	3897	3758	3399	1928	3305	3714	3934	4808	3951	3092	4369	3476	2708	2927
ENSG00003331	39	36	55	96	71	76	78	16	33	59	109	49	56	42	51	101	40	133	59	52	30	42	32	35
ENSG00003332	1930	3479	3112	4307	3253	4872	4166	2796	2816	3252	3442	4127	4854	2339	5065	4443	4002	5179	3875	2485	4742	3295	3131	3029
ENSG00003333	72	76	61	115	64	92	154	82	77	92	119	117	98	76	87	58	98	115	154	74	61	64	100	90
ENSG00003334	24	24	58	85	53	47	26	19	27	51	37	44	29	24	65	25	48	70	42	34	56	41	67	19
ENSG00003335	778	1184	836	1751	1368	1363	1311	921	636	1185	1108	1638	1263	946	1249	1378	1073	2057	1279	882	1240	1309	870	617
ENSG00003336	1314	2040	2168	3503	2278	2560	2501	2207	1431	2255	2304	2295	2870	1318	2151	2295	1693	3409	1963	1549	1952	1902	1588	1629
ENSG00003337	247	306	327	498	309	316	309	217	205	297	405	416	423	136	442	347	271	560	356	302	425	281	262	335
ENSG00003338	1377	1980	2060	3567	3241	2547	2263	1938	1741	2947	2722	3631	3145	1729	3336	2238	2552	2675	2460	1834	3018	1866	2389	2385
ENSG00003339	2338	3577	2788	5669	4717	4441	3732	3384	3398	4884	7408	3800	5004	1823	3563	4236	4097	4317	3694	3487	4147	3417	3373	2981
ENSG00003340	1450	2159	2518	3544	2652	2648	2685	2152	2164	2800	3723	2300	3127	1300	2252	5491	4142	4770	6651	5493	7810	8222	7630	5693
ENSG00003341	542	815	961	1224	1239	1475	1172	719	784	1090	1375	1062	1537	563	983	2125	2841	4827	2923	2556	3170	1700	2264	2210
ENSG00003342	420	576	852	988	793	607	632	417	452	662	664	826	745	387	640	603	604	1040	696	422	690	587	630	662
ENSG00003343	570	989	721	2864	1939	2203	2458	1773	1123	3130	2661	2587	1077	425	999	2133	2499	2666	1983	2018	2331	2055	1943	2049
ENSG00003344	461	1028	742	830	893	820	818	474	626	712	1071	795	969	613	810	2091	1724	2787	1981	1615	2831	1910	1761	1638
ENSG00003345	472	612	556	796	609	575	735	458	395	834	744	485	654	293	700	722	560	771	684	527	611	675	414	367
ENSG00003346	126	168	159	121	183	171	144	99	101	145	153	146	116	117	156	180	287	239	215	106	195	187	167	95
ENSG00003347	75	153	154	204	154	154	154	140	149	178	187	204	185	91	139	71	58	72	32	30	33	12	19	25
ENSG00003348	68	128	98	232	92	91	113	68	109	98	134	157	214	70	180	43	32	91	34	38	24	69	83	26
ENSG00003349	2391	2819	3069	3895	3613	2970	3586	2562	2310	4620	4642	3160	4063	1965	2782	3164	3381	4111	3807	3068	4121	3505	3278	2301
ENSG00003350	280	447	526	554	560	400	448	324	439	618	616	545	606	248	561	582	668	785	576	438	704	498	377	350
ENSG00003351	190	179	206	265	313	189	248	164	210	325	255	250	252	178	168	386	291	312	305	199	289	284	181	264
ENSG00003352	1606	4329	3283	4672	3831	3395	4813	2212	3550	3776	4503	4480	2865	2047	3210	4781	4151	5012	3198	2917	4058	3397	2869	3484
ENSG00003353	2310	4400	2901	4973	4417	3021	4035	2603	2394	4630	5148	3931	6204	1840	3971	10693	8211	9885	12848	10127	10399	8906	7973	7667
ENSG00003354	1126	1579	1772	2073	2066	1880	1922	1161	1130	2651	2106	2269	2191	1006	1825	2308	1920	2980	1546	1597	1470	1673	1173	1463
ENSG00003355	7766	12400	10920	13909	9456	12032	10312	5903	8358	6589	13643	9319	15635	7370	14596	8689	8424	12949	11464	6769	10700	7432	7139	7245
ENSG00003356	191	235	202	637	354	324	337	243	231	509	362	485	417	224	384	386	334	559	543	209	400	424	368	308
ENSG00003357	336	775	687	875	774	616	1197	478	626	892	764	1109	967	444	795	8558	9729	12310	7380	7187	12630	6663	6883	5875
ENSG00003358	93	155	167	211	197	188	214	178	153	180	267	192	233	137	247	92	83	113	52	38	63	89	61	51
ENSG00003359	385	715	770	1265	830	602	705	512	545	787	819	813	834	458	671	868	722	1340	619	520	624	619	623	568
ENSG00003360	228	368	405	539	533	464	419	407	294	423	435	468	612	259	372	549	299	614	318	329	475	282	397	417
ENSG00003361	639	1289	1047	1525	1713	1248	1539	837	1028	1442	1472	1692	1553	587	1560	1673	1254	1987	1129	871	1444	1123	1047	912
ENSG00003362	662	889	854	671	570	523	681	362	484	921	876	1054	994	473	1143	4204	2207	3072	2184	1075	2154	1601	1326	962
ENSG00003363	282	590	394	670	681	523	652	382	487	565	841	698	680	289	526	2561	2358	3144	2081	1449	2360	2297	1927	1665
ENSG00003364	305	576	547	674	814	459	840	465	492	504	715	759	550	425	558	232	101	235	272	197	269	305	246	282
ENSG00003365	1724	2222	2507	2472	2387	2780	3042	1759	1674	2763	3734	3017	4228	995	3016	2804	3351	3808	2833	2289	3348	2424	1907	2269
ENSG00003366	1944	2751	2609	4296	3488	3327	3814	1462	1707	3185	3131	2869	4035	1507	2760	709	526	900	572	850	818	1297	1221	1001
ENSG00003367	431	645	579	1000	725	552	886	397	474	717	843	967	758	374	789	988	744	848	606	426	650	630	565	450
ENSG00003368	62	81	121	162	151	100	88	101	75	98	119	124	106	44	83	91	114	164	106	91	94	112	131	65
ENSG00003369	509	1234	856	1137	1140	1136	1567	794	761	972	1310	1187	1613	495	1343	1411	885	1421	893	1001	1281	784	998	962
ENSG00003370	2673	5505	3605	6572	5835	5384	5824	3484	3348	5265	6578	6524	5464	3244	4450	6397	4627	7542	4840	5152	4673	4159	5022	4607
ENSG00003371	791	879	943	1460	1040	1297	1237	766	700	1062	1232	1276	1261	761	1024	1315	1451	1506	1032	796	1157	1292	756	584
ENSG00003372	418	524	877	938	720	556	538	557	415	779	568	815	762	355	558	782	723	938	639	623	582	618	677	379
ENSG00003373	922	1595	1231	2309	1689	1075	1273	1121	898	1201	1641	1939	1665	864	1155	1556	1491	2003	1256	1084	1423	1378	1044	1244
ENSG00003374	1543	2775	1787	2152	1460	1474	1783	805	936	1509	1845	1361	2801	1292	2888	3380	2838	4292	4092	2785	5384	4359	3425	3345
ENSG00003375	214	235	325	382	459	286	322	282	260	310	382	545	473	203	398	1318	960	1484	1122	888	1033	626	633	466
ENSG00003376	5199	7105	7785	10578	7495	7335	8085	4602	6043	7677	9019	8802	7919	4571	7223	10645	7870	11170	7544	6213	9942	6260	6870	5558
ENSG00003377	1457	2198	1925	2631	2783	2509	3128	1568	2203	2832	3367	2803	3075	1240	2922	9131	10937	13779	7238	8640	10855	6427	4977	5212
ENSG00003378	3386	5121	6692	13867	9734	8674	6375	5170	6058	5938	9133	6734	8013	3501	5383	8187	7864	13194	6100	4889	11028	4673	5725	4063
ENSG00003379	444	639	752	655	676	677	863	625	525	852	677	864	728	413	728	835	848	1154	793	430	554	468	513	566
ENSG00003380	9192	13452	14050	20065	12198	14880	18910	9457	10389	15946	18788	19133	17564	7254	14643	17661	12134	22947	16691	12714	17711	12926	12169	12761
ENSG00003381	1263	2416	1958	3175	2212	2712	2889	1938	1964	1836	3041	2671	2677	1027	2022	2431	2594	3438	2539	1970	1850	1535	2074	2090
ENSG00003382	5471	8187	7945	11778	9135	9933	7454	5701	6201	9026	12555	9116	9887	5579	10774	43176	50424	56015	47117	35141	44410	31078	32809	29844
ENSG00003383	1891	2413	2482	3611	2826	3347	2857	1418	1941	2801	3529	2821	2717	1350	2283	2848	2764	3311	1981	1736	2477	2320	2455	2058
ENSG00003384	3679	7282	5407	8682	6682	6780	4643	3932	3584	5745	6506	5185	8197	4157	5449	5710	5614	8597	4847	4237	5533	3689	5060	4754
ENSG00003385	1876	2524	2171	3171	2519	2969	3182	1777	1740	3185	3268	3224	3441	1339	2334	3303	3074	3433	2772	1692	3547	3569	3429	1769
ENSG00003386	4511	7805	7095	12352	6973	8629	8526	5970	5277	10426	10966	9456	10770	4843	8249	23022	22171	36622	28702	29638	35283	26944	19094	17615
ENSG00003387	51	88	94	78	70	75	54	102	54	160	100	138	123	56	81	56	46	76	37	41	31	29	28	26
ENSG00003388	724	1079	869	1193	924	1346	1142	860	1077	878	1471	952	1208	497	1257	553	562	678	338	187	313	224	209	175
ENSG00003389	248	629	331	601	524	340	418	265	330	458	647	379	350	232	503	1058	832	1516	2430	1290	1901	1776	1852	1582
ENSG00003390	861	995	1219	1179	1052	840	709	567	683	798	1241	1000	1613	578	1200	900	688	1687	766	668	980	662	623	820
ENSG00003391	854	1180	910	1808	2174	1293	1453	800	1429	1261	1497	1531	1658	843	1346	402	260	439	669	456	633	941	1066	850
ENSG00003392	390	816	702	480	300	421	502	264	233	455	517	567	711	411	494	2993	1968	2537	1464	1765	2062	731	911	747
ENSG00003393	3095	3170	4358	4978	4282	3879	5909	3038	2469	4646	4456	4397	4825	2262	4353	4696	3734	6015	3787	2566	4205	3664	3596	4447
ENSG00003394	5496	6339	7531	10934	8951	7654	7614	6936	5756	7807	7834	12192	9392	4524	8848	7348	9483	11013	7893	6219	6621	6501	5480	6176
ENSG00003395	383	537	817	1034	989	745	630	434	479	766	905	892	551	383	741	1093	773	686	597	584	690	590	551	527
ENSG00003396	135	351	269	287	268	423	359	203	366	374	383	411	542	219	419	218	123	244	86	71	105	68	87	74
ENSG00003397	105	175	149	188	209	161	218	114	152	203	365	129	121	101	190	200	186	208	237	101	216	194	165	122
ENSG00003398	133	95	151	278	149	119	234	129	108	213	210	102	223	54	171	183	80	222	77	103	149	171	165	114
ENSG00003399	943	1522	953	1708	1351	1693	1320	672	805	1272	1197	1299	2342	1014	1905	1043	1444	2408	891	1009	1378	1227	994	636
ENSG00003400	972	1083	1562	1032	952	646	1068	662	431	1227	1404	1151	1357	1109	1705	770	884	1326	854	927	806	973	1071	852
ENSG00003401	774	1865	1143	1319	1143	1098	1701	812	1144	1078	1324	1617	1339	955	1166	1643	1345	1903	1118	1065	1102	1499	1061	826
ENSG00003402	1468	3649	2761	3558	3304	3335	3541	2770	2231	4621	3415	4211	4065	1949	3244	1697	1520	2295	1569	1434	1795	2239	2274	1608
ENSG00003403	444	509	774	743	586	751	689	620	544	689	1024	839	695	378	763	612	776	1217	588	436	853	798	603	633
ENSG00003404	1013	1748	1708	2648	1653	1796	1389	1398	1436	1604	1902	2055	1994	1195	1863	2164	1825	2201	1646	1528	1735	1990	1235	1626
ENSG00003405	550	794	841	1221	1049	762	701	423	562	791	1015	674	958	498	932	935	752	1068	836	749	813	786	664	626
ENSG00003406	396	564	772	793	919	797	931	554	407	724	1034	821	892	360	670	818	583	984	669	522	988	506	661	639
ENSG00003407	997	2225	1918	2846	2170	2255	2610	1584	1499	2484	2636	2645	2788	1360	2204	2302	1594	3396	1932	1512	2679	1838	2214	1585
ENSG00003408	1195	2154	2007	3521	2381	2407	2860	1540	1581	2694	2668	2703	2532	963	2140	2595	2208	3179	2660	2033	2533	2552	1922	1962
ENSG00003409	13951	19110	14768	24316	18928	17551	17838	13734	12480	18708	21364	22151	22199	9223	20476	24535	17672	30036	18051	14202	21556	21308	16049	14996
ENSG00003410	662	981	813	1432	1550	930	1407	649	740	830	1256	1014	1449	502	917	1174	674	1201	909	592	1077	831	1003	701
ENSG00003411	1995	2409	2625	3641	3594	3330	3349	1905	2111	2767	3763	3624	3640	1499	3658	8722	8455	14185	8218	7127	7660	5873	8119	4453
ENSG00003412	348	628	389	701	712	611	485	387	365	631	880	665	583	323	639	653	404	959	710	473	518	602	415	286
ENSG00003413	247	575	502	369	476	431	371	364	409	726	432	508	490	174	451	737	414	507	327	356	590	255	457	233
ENSG00003414	200	404	423	768	630	551	570	268	346	626	500	638	349	323	521	1681	1201	1801	2289	2144	2285	2006	2595	1759
ENSG00003415	110	207	132	251	171	188	208	153	107	235	264	209	217	153	160	115	173	189	163	134	176	106	199	148
ENSG00003416	3740	6118	5666	8151	8870	5779	6631	4094	4918	6504	6552	6803	6025	4424	5267	16895	11994	18386	47602	35095	38192	45203	41535	31648
ENSG00003417	2678	4169	3258	2077	1584	1695	2409	1683	2263	3447	4213	2838	5495	2733	3524	2133	1455	1868	2276	2085	2829	2616	2608	2899
ENSG00003418	1416	3929	2662	4427	2803	2721	2486	1788	1917	2150	3255	3332	3204	1135	3110	3118	2456	4370	2673	1884	2174	3261	2590	2044
ENSG00003419	12991	24307	20386	23172	24960	27500	31431	20618	18112	28717	39863	23434	29208	13470	21800	33062	29317	35598	24903	19714	22780	17852	19267	19160
ENSG00003420	129	188	180	495	413	433	361	234	258	194	525	553	187	137	197	209	400	435	258	281	386	398	303	233
ENSG00003421	1650	2712	1918	3146	3438	2709	2801	2804	2134	3254	2668	3156	3048	1620	3214	2265	2377	4825	2803	2180	2351	1839	1735	2399
ENSG00003422	137	145	129	206	178	237	281	171	153	203	283	191	189	145	192	501	390	652	504	411	816	753	506	514
ENSG00003423	4282	11155	6497	7088	6503	5374	6307	5041	4554	6064	8927	6903	10124	4665	9038	7993	5087	6222	6089	3411	5340	7134	5876	4061
ENSG00003424	704	1114	1566	562	630	656	502	436	265	465	504	537	1421	723	1040	531	533	1071	472	403	497	303	645	378
