gene_id	archetype	log2_base	t_half_h	kd	ks	A_time	A_trt	delta_log_ks	delta_log_kd	shape	has_protein	true_lfc_rna_t0	true_lfc_rna_t6	true_lfc_rna_t24	true_lfc_rna_t48	true_lfc_prot_t0	true_lfc_prot_t6	true_lfc_prot_t24	true_lfc_prot_t48
ENSG00003231	unchanged	4.56643316460993	12.2489046996909	0.0565885030175341	0.0565885030175341	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00003232	unchanged	5.97851896182591	7.67629866796448	0.0902970572852589	0.0902970572852589	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00003233	unchanged	6.04696359577787	6.11825238706002	0.113291694541065	0.113291694541065	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00003234	unchanged	8.58465799986059	37.1322321129447	0.0186669947136926	0.0186669947136926	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00003235	unchanged	8.68799319904966	6.08083149982751	0.113988881385647	0.113988881385647	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00003236	unchanged	10.888620785909	9.04044282509148	0.0766718172959554	0.0766718172959554	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00003237	concordant	8.9900000226558	5.26901516253553	0.131551563086866	0.131551563086866	0.37956597532407	2.00333126978281	0	0	impulse	FALSE	0	1.83340151400949	1.51001232094513	0.752065881490256	0	0.964091186021981	1.69498261322384	0.98278756092522
ENSG00003238	concordant	3.98331279100963	12.3271707584902	0.0562292187023166	0.0562292187023166	0	-2.18483639194852	0	0	impulse	TRUE	0	-1.84236958471017	-1.7381912118769	-0.775971006637558	0	-0.234419325505317	-1.09484905567953	-1.08369522331004
ENSG00003239	unchanged	4.9855774785734	7.42651369157077	0.093334128145038	0.093334128145038	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00003240	protein_only	4.76259003240452	28.794024155779	0.0240726053715152	0.0240726053715152	0	0	0	-1.395764492359	mono	TRUE	0	0	0	0	0	0.146324940286111	0.490575001332804	0.812307784737199
ENSG00003241	unchanged	3.10618529646632	13.6867145477141	0.0506437960800251	0.0506437960800251	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00003242	unchanged	8.77457684379664	31.9617204670629	0.0216867919007753	0.0216867919007753	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00003243	unchanged	8.31109620887935	4.99495234152873	0.138769528349054	0.138769528349054	-1.31341240720174	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00003244	lag_only	8.12572880394197	162.884552492502	0.00425545068548998	0.00425545068548998	0	-2.21652749789178	0	0	impulse	FALSE	0	-2.13264640422749	-1.63182699868858	-0.892896677420081	0	-0.0219093665354267	-0.103032931732122	-0.179817137263366
ENSG00003245	unchanged	6.48554039394113	10.8225047704857	0.0640468352991851	0.0640468352991851	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00003246	buffered	4.92775781670417	17.6174756863344	0.0393442961353203	0.0393442961353203	0	2.13441793006965	0	0.940826270931692	impulse	FALSE	0	1.72734271662284	1.84136581747516	0.994276092915618	0	-0.0719463005295718	0.552990696453542	-0.0357195243329189
ENSG00003247	unchanged	5.69404848912277	12.239468635672	0.0566321301351078	0.0566321301351078	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00003248	buffered	8.71952828358803	7.72171893308698	0.0897659169631081	0.0897659169631081	0	3.05989393789203	0	1.34421834678237	mono	FALSE	0	2.71737857237134	3.05941353997392	3.05989386247041	0	0.314683883165182	1.11579295007107	1.12059474999682
ENSG00003249	protein_only	9.53014373501033	10.4910324055557	0.0660704450967934	0.0660704450967934	0	0	0	1.24824662629099	mono	FALSE	0	0	0	0	0	-1.10109915096056	-1.78662289614883	-1.80078226897896
ENSG00003250	buffered	8.00927827459332	50.8672123598478	0.0136266004839511	0.0136266004839511	-0.6806882436551	1.83348654751637	0	0.602449336157459	mono	TRUE	0	1.52444606845028	1.83200666142011	1.83348535303645	0	-0.00349462941317041	0.221040323630854	0.447638247023891
ENSG00003251	unchanged	6.62576776979042	18.2600800451425	0.0379597010991381	0.0379597010991381	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00003252	unchanged	8.59512936342787	3.01240924851239	0.230097282068245	0.230097282068245	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00003253	unchanged	6.06089639662755	13.2805107357431	0.052192810529072	0.052192810529072	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00003254	unchanged	7.63319181956972	37.1248402220521	0.0186707114808865	0.0186707114808865	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00003255	unchanged	9.51258954708888	22.3180665922903	0.0310576714920006	0.0310576714920006	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00003256	unchanged	4.14199568065498	6.78915197848164	0.102096282828384	0.102096282828384	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00003257	mrna_only	5.55137355045868	24.5350009377019	0.0282513614863905	0.0282513614863905	0	2.4605446590791	-0.938715582930937	0	impulse	TRUE	0	2.27486355749467	1.96987493197981	1.17238277572414	0	0.0482647406193711	0.460515539996033	0.319165553802741
ENSG00003258	unchanged	3.35642658279472	23.087459504379	0.0300226701178826	0.0300226701178826	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00003259	unchanged	5.21303958437877	27.3582178677207	0.0253359770695361	0.0253359770695361	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00003260	unchanged	8.79027890434932	16.3339912295612	0.0424358731934109	0.0424358731934109	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00003261	anticorrelated	8.27959946769053	13.6705460196838	0.0507036938803985	0.0507036938803985	0	2.02058125088921	0	2.24339727702387	mono	TRUE	0	1.69347336716454	2.01919342466767	2.02058029766764	0	-1.60886928466886	-1.21964210305483	-1.21595948707413
ENSG00003262	unchanged	4.59112984218545	53.0925367568188	0.0130554541730561	0.0130554541730561	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00003263	buffered	9.9963033359439	4.12544635266053	0.168017499515641	0.168017499515641	0	1.92233683946199	0	0.69088364955846	mono	TRUE	0	1.3575391028682	1.90801221239732	1.92223009701377	0	0.044089763734399	0.89129479202736	0.925330393474822
ENSG00003264	buffered	9.97912917628245	13.9218199370149	0.0497885465905952	0.0497885465905952	0	1.6730061580778	0	0.799223607647745	impulse	FALSE	0	1.44767438246416	1.33134220509106	0.651960207118886	0	-0.062675913913467	0.309818915319092	-0.264268268534717
ENSG00003265	unchanged	6.09338820903728	9.52695706824278	0.0727564085357838	0.0727564085357838	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00003266	buffered	5.10395438801091	10.0854940966729	0.068727141567472	0.068727141567472	0	1.32531572442732	0	0.421501196830897	impulse	FALSE	0	1.16108669877529	1.13548039639869	0.720967482745566	0	0.103021884587788	0.559994415077013	0.261638764314033
ENSG00003267	lag_only	6.48396215827883	72.5334322660143	0.00955624405057585	0.00955624405057585	0	2.11483903461907	0	0	mono	FALSE	0	0.793694485735377	1.79275485350326	2.06578649774658	0	0.0290947247315089	0.367413492131361	0.873619264233975
ENSG00003268	buffered	5.45111799144447	11.6695804344341	0.059397780790356	0.059397780790356	0.0453830788268005	2.42536901078451	0	1.11786405571649	mono	TRUE	0	1.63123042540605	2.39749164594119	2.42504858635955	0	-0.273900292753832	0.703946084947649	0.813413456517818
ENSG00003269	unchanged	4.38219878425262	19.0477147656938	0.0363900441121866	0.0363900441121866	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00003270	protein_only	3.06677042260937	17.5978283570401	0.0393882225975144	0.0393882225975144	0	0	0	-1.35592510912321	mono	FALSE	0	0	0	0	0	0.22674273444794	0.69845474674179	1.07784600886067
ENSG00003271	buffered	5.2653021317397	17.9042041792898	0.0387142133556388	0.0387142133556388	0	2.41625064680359	0	0.874157292441905	mono	TRUE	0	1.71904849029563	2.39950087336171	2.41613453512837	0	-0.033199667362232	0.896253581294311	1.12792876901832
ENSG00003272	unchanged	6.08481538463296	7.06526187998463	0.0981063677941762	0.0981063677941762	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00003273	concordant	1	15.8613918661868	0.0437002746295925	0.0437002746295925	0	-1.96598275784957	0	0	mono	TRUE	0	-1.7900224974658	-1.96585659854976	-1.96598274975378	0	-0.197757523386257	-0.893679993243498	-1.49466898166168
ENSG00003274	concordant	4.37270396862646	10.5645536513943	0.0656106451282457	0.0656106451282457	0	-1.68220439108462	0	0	impulse	TRUE	0	-1.60735585433503	-1.22117427758887	-0.635391975724674	0	-0.266375142736562	-0.974454685036781	-0.848171379550373
ENSG00003275	mrna_only	6.66024443142709	58.7385657394315	0.0118005465716476	0.0118005465716476	-1.3263046323098	2.82578512139948	-0.915566685850959	0	impulse	FALSE	0	2.52314597040939	2.00415719731466	0.756230901397239	0	0.0129891973597338	0.183416533785497	0.138519909498777
ENSG00003276	unchanged	2.85962687700007	1.58243892185753	0.438024603026258	0.438024603026258	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00003277	unchanged	9.47206515181932	12.305336106051	0.0563289921206701	0.0563289921206701	1.68117855195055	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00003278	unchanged	2.05731543523688	11.2216844683646	0.0617685502131178	0.0617685502131178	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00003279	unchanged	9.26156910044703	13.3547014950751	0.0519028583915231	0.0519028583915231	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00003280	unchanged	8.55859422173075	8.81294210217158	0.0786510534761312	0.0786510534761312	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00003281	concordant	6.31371125297318	18.8152565165812	0.036839634896771	0.036839634896771	0	-2.28024325794444	0	0	impulse	FALSE	0	-1.20557448681472	-2.27858340954422	-1.81596751939212	0	-0.106118626293595	-0.732583366726549	-1.3617220822299
ENSG00003282	unchanged	6.62636505819465	5.54960163750586	0.124900348860259	0.124900348860259	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00003283	mrna_only	6.87976660861124	22.5069994139679	0.0307969608836341	0.0307969608836341	-0.380347244146718	-1.28220566435862	0.536128227347858	0	impulse	FALSE	0	-1.10595330407584	-1.15678630181697	-0.831138533608574	0	0.0184372579579971	-0.139622520819057	-0.163907598248839
ENSG00003284	unchanged	5.20498468546239	2.00060925199843	0.346468047104927	0.346468047104927	0.255353160652867	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00003285	lag_only	6.42585009915077	94.9879233688694	0.00729721375072309	0.00729721375072309	0	-2.12705930889355	0	0	impulse	TRUE	0	-1.87192703396332	-1.76998915374548	-1.04309629348101	0	-0.0329209851471983	-0.171380928229727	-0.307126263400178
ENSG00003286	unchanged	3.44284297161104	78.2765926871003	0.00885510159251187	0.00885510159251187	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00003287	unchanged	5.15562668663923	13.5218687184378	0.0512611973236215	0.0512611973236215	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00003288	unchanged	5.42600262017762	14.8447191821788	0.0466931824073893	0.0466931824073893	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00003289	unchanged	10.6549115296403	13.2057042166802	0.0524884678004849	0.0524884678004849	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00003290	unchanged	11.9761706936795	2.24182878414509	0.309188277651753	0.309188277651753	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00003291	mrna_only	8.29085283041439	12.2846223266475	0.0564239715417533	0.0564239715417533	0	-1.32402536989312	0.433831689789798	0	impulse	FALSE	0	-1.26457520864962	-0.873158727163113	-0.365813373948152	0	-0.0550218399479564	-0.308771185984331	0.00663095328088421
ENSG00003292	unchanged	6.80820518873171	8.70460854740314	0.0796299083164094	0.0796299083164094	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00003293	unchanged	5.36220358469454	11.2587953505838	0.0615649506875531	0.0615649506875531	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00003294	buffered	7.25535823268731	24.2438553181874	0.0285906334393918	0.0285906334393918	0	1.98589742734951	0	0.737124353921946	impulse	FALSE	0	1.34958911980439	1.91940578214867	1.27081259402461	0	-0.0585270215701535	0.588550708224022	0.50198158747237
ENSG00003295	unchanged	4.81817267290023	22.4123040425265	0.0309270826972865	0.0309270826972865	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00003296	anticorrelated	10.5025150371271	18.5968160569083	0.0372723577218185	0.0372723577218185	0	1.85326638404347	0	1.96286541329548	impulse	TRUE	0	1.80721496460318	1.24137039183481	0.587703544736149	0	-0.945909453343102	-1.42999656402181	-2.16292583327736
ENSG00003297	unchanged	3.85742101105588	4.14953176489437	0.16704226400291	0.16704226400291	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00003298	unchanged	7.76726965712549	10.1561911168301	0.0682487334657689	0.0682487334657689	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00003299	unchanged	6.2711323489281	6.41894920628073	0.107984524925314	0.107984524925314	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00003300	concordant	7.2483094264203	3.1155781755172	0.222477864945526	0.222477864945526	-0.300447416670901	-2.61293263971254	0	0	mono	FALSE	0	-1.9244238881222	-2.60033604321911	-2.61287191321665	0	-0.771739295259168	-2.48767610279898	-2.61197709111298
ENSG00003301	unchanged	4.85726728497749	6.85708011593302	0.101084888734107	0.101084888734107	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00003302	buffered	5.80237231090359	20.9382358021518	0.0331043736019398	0.0331043736019398	0	2.47354751356139	0	0.869129398741942	mono	TRUE	0	1.54557781917423	2.42454995935061	2.47257693979821	0	-0.0845605685060827	0.817567468291767	1.15972796245407
ENSG00003303	unchanged	5.62831016297984	5.58584382448905	0.124089967843551	0.124089967843551	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00003304	unchanged	6.8105984426675	11.6427229173947	0.0595348000186756	0.0595348000186756	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00003305	unchanged	9.13884233174566	12.2580883249345	0.0565461075321178	0.0565461075321178	-0.294086290658035	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00003306	unchanged	6.61535071756844	11.1612398389849	0.0621030629714509	0.0621030629714509	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00003307	unchanged	10.2695415229411	2.62656389379997	0.263898846015559	0.263898846015559	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00003308	unchanged	7.06055531875314	11.3984728604779	0.0608105304144122	0.0608105304144122	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00003309	unchanged	1.66672684908621	5.0654100742916	0.136839302325761	0.136839302325761	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00003310	protein_only	5.73183656672616	55.7256865093355	0.0124385579430022	0.0124385579430022	0	0	0	1.34204151895537	mono	TRUE	0	0	0	0	0	-0.292508703434316	-1.0087134367773	-1.57130316129653
ENSG00003311	unchanged	8.08950873198257	26.5294359055773	0.0261274752703741	0.0261274752703741	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00003312	unchanged	6.38680709843256	9.33654414850705	0.0742402295254805	0.0742402295254805	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00003313	unchanged	8.84806227521997	5.78988248064921	0.119716968846356	0.119716968846356	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00003314	lag_only	6.99635478120143	126.962655408971	0.00545945717917749	0.00545945717917749	0	-1.67852340013667	0	0	impulse	FALSE	0	-1.28185912001427	-1.49748772394237	-0.79906718973128	0	-0.0181292974999145	-0.110480398123806	-0.20173148948945
ENSG00003315	concordant	5.2583526052536	24.852612781082	0.0278903142565185	0.0278903142565185	0	2.48663903096642	0	0	mono	TRUE	0	1.98685486232688	2.48258122064962	2.48663240924756	0	0.316158218306264	1.50646276887799	2.06651211213216
ENSG00003316	unchanged	3.88498263483787	6.4185944533124	0.10799049318379	0.10799049318379	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00003317	unchanged	8.89208528025466	14.159654817814	0.048952265396181	0.048952265396181	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00003318	unchanged	5.81933357945996	5.39548553922616	0.128467989677785	0.128467989677785	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00003319	unchanged	6.67964050844291	4.81675233374367	0.143903429641611	0.143903429641611	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00003320	unchanged	8.76320720476811	24.5280534102941	0.0282593636341741	0.0282593636341741	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00003321	unchanged	9.73688202111634	5.22591535735428	0.132636511149095	0.132636511149095	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00003322	unchanged	7.5159146644919	4.3087508226752	0.160869636951897	0.160869636951897	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00003323	unchanged	8.3544315817207	3.09881566743708	0.223681320526311	0.223681320526311	-1.22490825606386	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00003324	unchanged	5.85686764359026	34.2460338507536	0.0202402177017264	0.0202402177017264	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00003325	protein_only	5.83591175681941	24.8847498762588	0.0278542956632744	0.0278542956632744	0	0	0	0.562480008012038	impulse	TRUE	0	0	0	0	0	-0.167088768098417	-0.508640475705781	-0.710832258757075
ENSG00003326	unchanged	8.06718393069211	14.0218875947333	0.049433229005508	0.049433229005508	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00003327	unchanged	9.18434008713766	17.5178106059803	0.0395681398863461	0.0395681398863461	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00003328	buffered	7.49400138113978	8.26533573310816	0.083861951037685	0.083861951037685	0	2.29573848012347	0	0.813531411333261	impulse	FALSE	0	2.18819440422696	1.39422006091451	0.472706101287193	0	0.390990363633171	0.540016704290336	-0.539136575292789
ENSG00003329	anticorrelated	9.37196579302125	3.32151637089623	0.208683957313423	0.208683957313423	0	1.98069125033141	0	1.88678158973973	mono	TRUE	0	0.772652308731701	1.70661374835439	1.94276586590949	0	-2.02277537016297	-1.03277393453811	-0.781697983738584
ENSG00003330	unchanged	8.38972211000359	76.4666712391967	0.00906469667538815	0.00906469667538815	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00003331	unchanged	2.63902611557004	8.68031266467526	0.079852789563759	0.079852789563759	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00003332	unchanged	8.63519249695403	16.2734321260923	0.0425937918436132	0.0425937918436132	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00003333	unchanged	3.28164678027802	33.4527675255833	0.0207201744976662	0.0207201744976662	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00003334	unchanged	2.07832384643621	26.8199659796632	0.0258444466740017	0.0258444466740017	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00003335	protein_only	6.97033872677097	5.6448931296524	0.122791904937734	0.122791904937734	0	0	0	-1.75230751843443	mono	FALSE	0	0	0	0	0	0.652350604236677	1.53976150295156	2.01857033382717
ENSG00003336	unchanged	7.78967862188313	19.8535564190786	0.0349129982522352	0.0349129982522352	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00003337	protein_only	5.19985644311146	8.48753399489394	0.0816664982993811	0.0816664982993811	0	0	0	-1.62984121100759	impulse	FALSE	0	0	0	0	0	0.46011827309684	1.20699814560071	1.67798233940658
ENSG00003338	protein_only	8.01894061143342	10.7534654478121	0.0644580283373646	0.0644580283373646	0	0	0	-1.00991976617913	mono	TRUE	0	0	0	0	0	0.297887118620606	0.808900773051539	1.12423457309944
ENSG00003339	unchanged	8.62199281083167	11.7085044074459	0.0592003176869582	0.0592003176869582	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00003340	buffered	7.96230161712646	16.0721090308005	0.0431273319034611	0.0431273319034611	0	1.90953377318596	0	0.904648824043108	mono	FALSE	0	0.757267163565731	1.65635349285199	1.87596523658813	0	-0.337196228397866	0.0883810234222361	0.503109838159657
ENSG00003341	mrna_only	6.84671909479371	23.9737110052192	0.0289128028784965	0.0289128028784965	0	1.65615643617153	-0.686543763786322	0	impulse	TRUE	0	1.30243300427835	1.55099287175942	1.10846725743331	0	-0.022053921673385	0.264982507088647	0.289465774197112
ENSG00003342	unchanged	6.08013969394517	3.07467054318472	0.225437870765168	0.225437870765168	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00003343	protein_only	6.43096376191122	9.89336004757647	0.070061857369655	0.070061857369655	1.32277639245015	0	0	1.18863308445493	mono	FALSE	0	0	0	0	0	-0.897708661449793	-1.49555345782831	-1.675589283926
ENSG00003344	mrna_only	6.32488599491862	79.2918641365314	0.00874171881451073	0.00874171881451073	0	1.60811562579384	-0.749483557969903	0	mono	TRUE	0	1.1223718486819	1.59472881373092	1.60800418683116	0	-0.0168473187620667	0.0528689014803487	0.154698221861547
ENSG00003345	unchanged	5.93498927811795	13.5331503456321	0.0512184645006668	0.0512184645006668	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00003346	unchanged	3.95483213220613	16.7733998753796	0.0413241910232738	0.0413241910232738	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00003347	mrna_only	3.99364854411251	13.2680557064725	0.0522418051215905	0.0522418051215905	0	-2.55558814899156	1.05112827832625	0	mono	TRUE	0	-1.18416833557416	-2.34365002693397	-2.53801185540958	0	0.291425822600078	-0.122036277149558	-0.677632815010652
ENSG00003348	mrna_only	3.77751529204175	11.643671523147	0.0595299497398226	0.0595299497398226	0	-2.11108919797888	0.770166472701956	0	impulse	TRUE	0	-1.78347940572281	-1.74829948364818	-0.912682513933236	0	0.0189962205749786	-0.488944827423405	-0.160477981162329
ENSG00003349	unchanged	8.41339830357825	14.879578094344	0.0465837926428454	0.0465837926428454	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00003350	unchanged	5.65795821474395	24.0178143793847	0.0288597109466753	0.0288597109466753	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00003351	unchanged	4.68631456756555	37.5726618698265	0.0184481787040112	0.0184481787040112	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00003352	protein_only	8.29637193685472	24.1029612767167	0.0287577602022504	0.0287577602022504	0.287974149867179	0	0	-0.891754265669244	mono	TRUE	0	0	0	0	0	0.134418749272836	0.422573299187827	0.666085311263666
ENSG00003353	anticorrelated	8.59716838190059	4.58486012295911	0.151181750799538	0.151181750799538	0	1.7636197061962	0	2.04115138569629	impulse	TRUE	0	1.22783546976296	1.70991053781185	1.21343932297612	0	-1.82823105903934	-1.22289382376051	-1.71389509682291
ENSG00003354	unchanged	7.5775543073357	49.3355046694598	0.0140496623112285	0.0140496623112285	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00003355	unchanged	10.3625682077557	6.1375472013137	0.112935535617809	0.112935535617809	-0.425552086614661	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00003356	unchanged	5.31708054927969	9.32217587294406	0.0743546560381552	0.0743546560381552	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00003357	buffered	6.33985816132126	14.3695427788682	0.0482372467396306	0.0482372467396306	0	3.56310824648504	0	1.47204438926676	mono	FALSE	0	3.36357777335977	3.56307320763209	3.56310824614048	0	0.552513590320372	1.42079825148986	1.43927793694801
ENSG00003358	concordant	4.32184533870174	35.5940228475572	0.0194736960058876	0.0194736960058876	0	-1.71279978854517	0	0	impulse	FALSE	0	-1.06746182894899	-1.70005980116239	-1.27231016791768	0	-0.0534687293173647	-0.361136953854378	-0.686352419835295
ENSG00003359	unchanged	6.13957360034619	13.2596130790198	0.0522750683922056	0.0522750683922056	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00003360	unchanged	5.39085202662524	9.68844522657961	0.071543696057479	0.071543696057479	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00003361	unchanged	7.08018817704324	12.7050751374579	0.0545567163563138	0.0545567163563138	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00003362	buffered	6.71675042881559	9.69116725177321	0.0715236010845978	0.0715236010845978	-0.998585182187387	2.43030528012279	0	0.931160296200037	impulse	TRUE	0	2.24520439550377	1.75020126827779	0.798070362767765	0	-0.0367156425606697	0.484700669623423	-0.286689577743382
ENSG00003363	buffered	5.75451802172246	18.9691057307312	0.0365408464900379	0.0365408464900379	0	2.14209352224938	0	0.850082171218026	mono	FALSE	0	1.93027185494058	2.14188870513414	2.14209350266571	0	0.099323393478295	0.761443298457006	0.896759001348622
ENSG00003364	concordant	5.85808723684729	5.23532307932382	0.132398167230105	0.132398167230105	0	-2.05745441133392	0	0	impulse	FALSE	0	-2.02946554837744	-1.27965488119011	-0.553429297122382	0	-0.610083086140528	-1.42793212135072	-0.725236049805291
ENSG00003365	unchanged	8.13509964771325	3.70312118446969	0.187179178328513	0.187179178328513	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00003366	lag_only	8.14983964045219	122.014659344076	0.00568085166394064	0.00568085166394064	0	-2.32676494755636	0	0	impulse	FALSE	0	-2.20362582416444	-1.83916076130548	-1.12208295653677	0	-0.0294817084113861	-0.141327129424386	-0.25419065225184
ENSG00003367	unchanged	6.11053522989858	12.4529134015339	0.0556614471015726	0.0556614471015726	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00003368	unchanged	3.47111764340714	7.15248245094861	0.0969100148533765	0.0969100148533765	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00003369	unchanged	6.78058391593298	35.4793919519784	0.0195366138601846	0.0195366138601846	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00003370	unchanged	9.00050533663223	16.6441168385326	0.0416451763277249	0.0416451763277249	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00003371	unchanged	6.81878438822384	12.3313607531414	0.0562101129336735	0.0562101129336735	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00003372	protein_only	6.12868400792304	4.94790020976152	0.140089159274567	0.140089159274567	0	0	0	0.593445149690819	mono	FALSE	0	0	0	0	0	-0.621132693733816	-0.85350470199068	-0.856154329818393
ENSG00003373	unchanged	7.21662073082093	15.2571397486233	0.0454310042367207	0.0454310042367207	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00003374	buffered	7.77652241690647	10.9410536607098	0.0633528727721257	0.0633528727721257	-0.742590992001833	1.76390483843302	0	0.602587034691427	mono	FALSE	0	1.06794345192466	1.72115690503584	1.76286884954637	0	-0.136260453959608	0.486151933523169	0.813359290710221
