group_id	prot_Ctrl_t0_r1	prot_Ctrl_t0_r2	prot_Ctrl_t0_r3	prot_Ctrl_t6_r1	prot_Ctrl_t6_r2	prot_Ctrl_t6_r3	prot_Ctrl_t24_r1	prot_Ctrl_t24_r2	prot_Ctrl_t24_r3	prot_Ctrl_t48_r1	prot_Ctrl_t48_r2	prot_Ctrl_t48_r3	prot_Trt_t0_r1	prot_Trt_t0_r2	prot_Trt_t0_r3	prot_Trt_t6_r1	prot_Trt_t6_r2	prot_Trt_t6_r3	prot_Trt_t24_r1	prot_Trt_t24_r2	prot_Trt_t24_r3	prot_Trt_t48_r1	prot_Trt_t48_r2	prot_Trt_t48_r3
PG00548	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00550	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00553	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00554	MAR	obs	MAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	obs	MAR	MAR	MAR	obs	MAR	obs	obs	obs	MAR	MAR	obs	obs	MAR	obs
PG00555	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00556	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00557	obs	MAR	obs	MAR	obs	obs	obs	MAR	MAR	obs	obs	MAR	MAR	MAR	obs	obs	obs	obs	MAR	obs	obs	MAR	obs	obs
PG00558	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs
PG00559	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs
PG00560	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	obs
PG00561	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs
PG00563	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs
PG00564	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MAR	obs	MAR	obs	obs	obs	MNAR	MNAR	MNAR	MAR	obs	obs	MAR	MAR	obs	MAR	obs	obs
PG00565	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	MAR	obs	obs	obs	obs
PG00566	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	MAR	obs
PG00567	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00568	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs
PG00569	obs	MAR	obs	MAR	obs	obs	MAR	MAR	obs	obs	MAR	MAR	obs	MAR	MAR	obs	MAR	obs	MAR	obs	MAR	MAR	obs	MAR
PG00570	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00571	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs
PG00572	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs
PG00573	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	MAR
PG00574	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs
PG00574b	obs	MAR	obs	MNAR	MNAR	MNAR	obs	obs	MAR	MAR	MAR	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs
PG00575	obs	MAR	MAR	obs	MAR	obs	MAR	MAR	obs	MAR	MAR	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs
PG00576	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs
PG00577	obs	MAR	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	MAR	MAR	obs	obs	obs	MAR	MAR	MAR	MAR	obs
PG00578	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs
PG00579	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00580	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs
PG00581	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00582	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	MAR	MAR	MAR	obs	obs
PG00585	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs
PG00587	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	MAR	obs	obs	MAR	MAR
PG00590	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs
PG00591	obs	obs	obs	obs	MAR	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs
PG00592	obs	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs
PG00593	MNAR	MNAR	MNAR	MAR	obs	MAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MAR	MAR	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs
PG00595	MAR	MAR	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	MAR	obs	obs
PG00596	MAR	obs	MAR	obs	obs	obs	MAR	obs	obs	MAR	MAR	obs	obs	MAR	MAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR
PG00597	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs
PG00599	MAR	MAR	obs	MAR	obs	MAR	MNAR	MNAR	MNAR	obs	MAR	obs	MAR	MAR	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs
PG00602	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00603	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	MAR
PG00604	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs
PG00605	MAR	obs	obs	MAR	MAR	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	MAR	obs	MAR	MAR	MNAR	MNAR	MNAR
PG00606	MAR	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs
PG00607	MAR	obs	obs	obs	obs	obs	MNAR	MNAR	MNAR	MAR	MAR	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	MAR
PG00608	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00609	MAR	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	MAR	MAR	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	obs	MAR
PG00610	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs
PG00611	obs	MAR	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs
PG00612	obs	obs	obs	MAR	MAR	obs	MNAR	MNAR	MNAR	obs	MAR	MAR	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	MAR	obs
PG00613	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs
PG00615	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00617	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs
PG00618	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	MAR
PG00619	obs	obs	obs	obs	obs	MAR	MNAR	MNAR	MNAR	obs	obs	obs	obs	MAR	obs	obs	MAR	obs	MNAR	MNAR	MNAR	obs	MAR	obs
PG00620	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00621	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00622	obs	MAR	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs
PG00623	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs
PG00624	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00626	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs
PG00628	obs	MAR	MAR	obs	obs	obs	MAR	obs	obs	MAR	obs	MAR	MAR	obs	MAR	obs	obs	MAR	MAR	MAR	obs	obs	obs	MAR
PG00629	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs
PG00630	obs	obs	MAR	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	MAR	obs	obs	MAR	obs	MAR	obs	obs	MAR	obs	obs	MAR
PG00632	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	obs
PG00634	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00635	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs
PG00637	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00638	obs	MAR	MAR	MAR	MAR	obs	obs	obs	obs	obs	MAR	MAR	obs	MAR	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs
PG00640	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	MAR	obs	MAR	obs	obs	obs	obs	MAR	MAR
PG00641	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs
PG00641b	obs	obs	obs	MNAR	MNAR	MNAR	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00642	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00643	obs	MAR	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	obs	obs
PG00644	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR
PG00646	obs	MAR	MAR	MAR	MAR	obs	MNAR	MNAR	MNAR	MAR	obs	MAR	MAR	MAR	obs	obs	obs	MAR	MAR	MAR	obs	obs	MAR	MAR
PG00647	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00648	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00649	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR
PG00651	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs
PG00652	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00653	obs	obs	MAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MAR	obs	obs	MNAR	MNAR	MNAR	MAR	MAR	obs	MNAR	MNAR	MNAR	MAR	MAR	obs
PG00654	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs
PG00657	obs	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00658	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00659	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00660	MAR	MAR	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	obs
PG00661	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs
PG00662	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00664	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	MAR	obs	obs	obs	MAR
PG00665	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs
PG00666	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00666b	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs
PG00668	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00669	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	MAR	obs	obs	obs	obs	obs	MAR	obs
PG00670	obs	MAR	obs	MAR	obs	MAR	obs	MAR	obs	MAR	obs	obs	MNAR	MNAR	MNAR	MAR	obs	obs	obs	MAR	MAR	obs	MAR	MAR
PG00671	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00673	obs	MAR	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	obs	MNAR	MNAR	MNAR	MAR	MAR	obs
PG00674	obs	obs	MAR	MAR	obs	MAR	MNAR	MNAR	MNAR	MAR	obs	obs	obs	MAR	MAR	MAR	MAR	obs	MAR	obs	obs	obs	obs	obs
PG00675	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs
PG00676	MAR	obs	MAR	obs	MAR	MAR	obs	MAR	MAR	MAR	MAR	obs	MAR	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs
PG00677	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00678	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs
PG00679	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00680	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00682	MAR	MAR	obs	obs	MAR	MAR	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	MAR	obs	MAR
PG00683	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs
PG00684	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	MAR	obs	obs	obs
PG00685	obs	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs
PG00686	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs
PG00687	MNAR	MNAR	MNAR	MAR	obs	MAR	MNAR	MNAR	MNAR	obs	obs	MAR	obs	MAR	obs	MNAR	MNAR	MNAR	obs	MAR	obs	obs	obs	obs
PG00688	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	MAR	obs	MAR	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	MAR	MAR
PG00689	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR
PG00690	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00691	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00694	MAR	MAR	obs	MAR	MAR	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	MNAR	MNAR	MNAR	MAR	obs	obs	MAR	obs	obs
PG00695	obs	obs	obs	MAR	MAR	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs
PG00696	MAR	obs	MAR	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	MAR
PG00697	obs	obs	obs	obs	MAR	obs	MNAR	MNAR	MNAR	MAR	MAR	obs	obs	MAR	MAR	MAR	obs	obs	obs	MAR	MAR	MNAR	MNAR	MNAR
PG00698	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00699	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	MAR
PG00700	obs	MAR	MAR	obs	MAR	MAR	MAR	obs	MAR	MNAR	MNAR	MNAR	obs	MAR	MAR	MAR	obs	MAR	MNAR	MNAR	MNAR	obs	MAR	obs
PG00700b	obs	MAR	obs	MAR	MAR	obs	MNAR	MNAR	MNAR	obs	MAR	obs	MAR	obs	MAR	MAR	obs	MAR	obs	obs	obs	MAR	MAR	obs
PG00701	obs	obs	obs	MAR	MAR	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	MNAR	MNAR	MNAR	obs	obs	obs	MAR	obs	MAR
PG00702	MAR	obs	obs	obs	MAR	obs	MAR	MAR	obs	MAR	obs	MAR	MAR	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs
PG00703	MAR	obs	obs	obs	MAR	obs	obs	obs	MAR	MAR	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs
PG00704	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs
PG00705	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	MAR	MAR	obs	obs	obs	obs	obs	obs	MAR
PG00706	obs	obs	obs	obs	obs	obs	MNAR	MNAR	MNAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs
PG00707	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs
PG00708	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00709	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs
PG00710	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00711	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	MAR	obs	obs	obs	obs
PG00712	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR
PG00713	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	MAR	obs
PG00713b	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	obs
PG00714	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs
PG00715	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	MAR	obs	obs
PG00716	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs
PG00718	obs	MAR	obs	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	obs	obs	MAR	MAR	MAR	obs	obs	MAR	obs	MNAR	MNAR	MNAR	obs	obs	MAR
PG00719	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	MAR	MAR	obs	obs	obs	MAR	obs
PG00720	MAR	obs	MAR	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	MNAR	MNAR	MNAR	MAR	obs	obs	obs	obs	MAR	obs	obs	obs
PG00721	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	MAR	MAR	obs	obs	MAR	MAR	obs	MAR	obs	MAR	obs	obs
PG00723	obs	obs	MAR	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	MAR	obs	MAR	obs
PG00724	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR
PG00725	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00726	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00727	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00728	obs	MAR	obs	obs	MAR	MAR	obs	obs	MAR	MNAR	MNAR	MNAR	obs	MAR	MAR	obs	obs	obs	MAR	obs	MAR	MNAR	MNAR	MNAR
PG00729	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00730	obs	MAR	obs	obs	MAR	obs	MAR	obs	MAR	MAR	obs	MAR	MAR	obs	MAR	MAR	MAR	obs	MAR	obs	obs	MNAR	MNAR	MNAR
PG00732	MAR	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	MAR	obs	MAR	obs	obs
PG00734	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR
PG00737	obs	obs	MAR	MAR	MAR	obs	obs	MAR	MAR	MAR	obs	MAR	obs	MAR	MAR	MNAR	MNAR	MNAR	obs	MAR	MAR	MNAR	MNAR	MNAR
PG00738	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs
PG00739	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	MAR	obs	obs	MAR	MAR	obs	obs	obs	MAR	obs	MAR	obs	MAR	obs
PG00740	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00741	MAR	MAR	obs	obs	obs	MAR	obs	obs	MAR	MNAR	MNAR	MNAR	MAR	MAR	obs	MAR	obs	obs	obs	MAR	obs	obs	MAR	obs
PG00743	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs
PG00744	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs
PG00746	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs
